,300,500,550,600
66.8332,709.3817,707.633,765.3657,796.4654
66.8592,673.696,741.599,773.5029,773
66.8852,716.9899,746.5201,745.5201,761.6902
66.9112,734.5188,738,735.0395,754.7254
66.9372,708.682,757.1807,735.6732,795.3029
66.9632,680.4091,798.8511,761.6694,778.9558
66.9892,709.2491,771.7521,794.7534,825.4945
67.0152,706.7596,774.8365,803,795.6539
67.0412,706.9218,762.9298,807.6092,749.3006
67.0672,713.3081,739.6044,808.4444,775.601
67.0932,727.5274,720.1593,757.4212,806.6319
67.1192,737,735.2111,751.775,801.3736
67.1452,728.9876,761.1633,750.662,770.6185
67.1712,701.8723,812.4788,850.4576,766.4681
67.1972,726.1629,789.607,765.0175,752.9489
67.2232,700.8893,773.6529,741.3132,756.0414
67.2492,733.3883,754.1727,763.2588,822.3381
67.2752,694.5989,776.6583,739.1873,801.8483
67.3012,742.8946,801.8503,787.5564,734.2625
67.3272,689.1021,770.6881,771.9342,738.669
67.3532,786.1165,705.9141,729.1139,754.2126
67.3792,798.1294,776.6793,736.6809,722.5794
67.4052,756.7394,706.0211,723.6268,712.4718
67.4312,776.6937,739.9997,709.5102,735.3675
67.4572,806.9283,779.6939,706.5814,720.7286
67.4832,803.7758,714.7687,738.3937,764.3663
67.5092,770,766.088,716.23,695.0372
67.5352,766.3095,660.1388,755.1967,715.342
67.5612,683.4407,707.8795,715.5688,745.3917
67.5872,726.8895,674.1767,761.1884,728.1267
67.6132,722.3895,682.7546,681.2678,777.4523
67.6392,753.9595,743.8583,703,733.0607
67.6652,736.1381,681.4835,703,759.7928
67.6912,779.2258,718.3313,769.8035,751.1584
67.7172,783.8899,708.3027,728.2108,754.8899
67.7432,748.3853,705.1123,743.3635,763.663
67.7692,721.2788,749.7739,748.7632,773.5264
67.7952,700.203,726.5467,756.5417,743.8331
67.8212,712.0591,717.5377,736.4786,718.6802
67.8472,679.7767,746.5318,766.3776,785.2924
67.8732,648.6986,737.1317,737.9598,730.7454
67.8992,611.685,702.5881,768.4119,702.4244
67.9252,670.5172,751.6931,745.2069,734.831
67.9512,684.1823,741.2196,786.159,729.285
67.9772,716.4373,759.9582,759.6894,779.5223
68.0032,681.2865,782.8567,764.4967,749.0132
68.0292,613.5542,727.9679,759.1727,759.2149
68.0552,674.6968,732.3394,790.8962,787.3047
68.0812,699.67,742.5021,786.9972,755.323
68.1072,701.1764,742.3527,770.1744,784.2405
68.1332,698.5588,720.0294,740.9608,793.6274
68.1592,689.1582,772.07,736.6076,794.8038
68.1852,707.6409,758.2142,765.5797,786.2673
68.2112,691.8331,740.8085,800.4385,780.8642
68.2372,673.6154,713.2309,748.3993,758.327
68.2632,657.0101,730.4516,743.2258,740.5383
68.2892,680.1509,770.4302,756.0503,764.9051
68.3152,715.7937,767.6032,776.1182,769.5344
68.3412,722.797,740.2353,766.5787,766.5313
68.3672,711.8581,762.4258,803.0166,774.6931
68.3932,684.4214,770.4275,767.5559,790.861
68.4192,691.2053,783.0916,768.1374,820.6603
68.4452,713.2825,794.5573,804.0916,853.229
68.4712,701.5122,760.7091,820.1084,849.99
68.4972,703.797,750.0733,798.3816,836.5771
68.5232,681.7395,769.6223,817.5849,831.6702
68.5492,683.7192,806.8186,829.0702,855.2338
68.5752,710.7063,806.5189,834.0955,917.0235
68.6012,721,829.7562,891.3503,918.5951
68.6272,725.3764,854.8772,872.6091,839.6043
68.6532,702.7736,848.5403,890.3765,854.5292
68.6792,693.6589,868.6357,909.1036,894.6589
68.7052,722.4128,884.2137,862.1059,889.4731
68.7312,727.8753,908.177,834.4145,868.3622
68.7572,705.6103,880.5284,835.7268,805.0458
68.7832,691.0403,893.9504,843.2223,788.6267
68.8092,717.4545,910.5489,830.7719,800.4426
68.8352,754.0997,890.0876,844.2911,792.1792
68.8612,775.718,847.9511,838.5973,804.5411
68.8872,824.9743,817.1039,834.5131,809.0584
68.9132,886.8028,831.9014,815.844,765.9082
68.9392,840.1413,854.1227,732.9173,754.2576
68.9652,830.5453,811.8979,725.2007,775
68.9912,898.2943,764.8355,760.1371,737.5558
69.0172,890.7563,752.8981,737.3744,711.3383
69.0432,880.0638,742.3289,744.1209,733.9295
69.0692,897.5,792.2609,762.587,748.0217
69.0952,871.5925,799.2527,737.835,748.1942
69.1212,804.3495,735.153,735.3536,720.4762
69.1472,802.4715,717.707,756.8281,715.3377
69.1732,827.7475,730.004,762.2485,736.497
69.1992,821.0346,753.7658,775.311,735.3589
69.2252,801.3717,770.7789,768.256,728.7536
69.2512,760.0328,757.9691,711.5811,735.1583
69.2772,757.2972,734.0171,743.3543,790.2286
69.3032,772.1017,737.8983,792.0062,771.8817
69.3292,745.4161,740.2876,758.1416,761.3617
69.3552,697.8211,730.2838,774.5373,780.3474
69.3812,719.848,713.5352,798.1273,785.0494
69.4072,720.5047,773.5127,772.5332,774.3307
69.4332,670.5755,790.6164,779.4245,750.2924
69.4592,700.0767,722.6151,777.3074,790.846
69.4852,718.4492,752.8536,800.6006,806.1514
69.5112,706.4541,748.9529,760.3647,780.5012
69.5372,721.6701,790.1714,739.5558,757.8338
69.5632,739.268,793.6322,755.7399,783.5838
69.5892,733.29,743.1615,803.2261,834.0639
69.6152,713.2555,762.9631,802.6588,806.6558
69.6412,709.8088,786.8145,760.8702,858.8174
69.6672,716.5022,810.4338,825.3243,896.1507
69.6932,740.2071,795.4368,802.9884,881.2987
69.7192,709.2571,805.7555,825.7069,911.6254
69.7452,733.7342,836.0219,823.5519,932.4644
69.7712,667.1675,829.0927,874.7091,1013.0358
69.7972,698.5361,853.6805,983.8592,1064.1963
69.8232,696.1055,855.1984,996.8312,1182.7004
69.8492,681.69,820.9034,1010.7733,1191.8698
69.8752,731.5107,932.7655,1094.6593,1173.4254
69.9012,719.9418,1011.6767,1138.9547,1188.9688
69.9272,703.8399,1088.0017,1216.4853,1160.5147
69.9532,720.4976,1121.0773,1231.5394,1133.7826
69.9792,705.168,1167.0924,1172.7142,1113.3865
70.0052,736.6612,1175.8014,1197.9347,1136.9279
70.0312,785.2287,1172.3909,1149.2287,1104.8274
70.0572,760.0995,1154.2516,1122.4305,1148.0394
70.0832,797.9474,1133.0263,1141.8516,1079.4173
70.1092,824.4174,1120.2981,1181.7889,1080.4085
70.1352,833.3362,1126.2427,1205.1784,1004.9679
70.1612,880.9043,1150.6763,1108.8226,944.7323
70.1872,950.8507,1167.3584,1006.7159,891.2841
70.2132,947.9741,1177.7637,965.319,931.4048
70.2392,1045.8014,1116.5792,980.2487,852.7095
70.2652,1125.0099,1074.9963,905.9982,823.9967
70.2912,1227.978,1036.3832,887.1867,790.3341
70.3172,1211.3555,959.5404,860.5332,793.921
70.3432,1222.6439,854.1748,859.0297,812.4362
70.3692,1249.8914,913.4264,883.9706,826.4457
70.3952,1154.0506,852.3176,796.605,773.7729
70.4212,1173.4546,840.5349,851.2554,817.0875
70.4472,1179.6532,844.6532,801.0229,842.3353
70.4732,1163.4271,833.9514,779.5064,779.5498
70.4992,1189.3238,781.0847,816.2534,735.7466
70.5252,1164.9738,791.3148,780.3616,738.3061
70.5512,1178.0371,826.8561,766.1995,754.1462
70.5772,1083.968,776.3763,758.8328,810.6237
70.6032,1024.8314,737.6402,780.6487,783.1558
70.6292,1004.2211,769.1697,771.0822,802.9743
70.6552,1018.174,780.9588,745.1647,789.1235
70.6812,908.2606,808.0815,765.3988,778.428
70.7072,916.0996,723.207,793.2797,799.4482
70.7332,889.9617,804.4008,781.5701,856.5756
70.7592,860.276,765.1321,799.9124,885.8546
70.7852,795.6779,810.3221,821.8346,904.4297
70.8112,807.127,796.4978,833.9173,961.0457
70.8372,799.9275,796.818,874.3084,931.2189
70.8632,748.1433,817.5252,891.1751,945.244
70.8892,760.6686,860.3361,934.9078,936.9988
70.9152,751.7031,874.2561,978.8336,938.0163
70.9412,749.7106,889.8423,960.7996,922.9313
70.9672,709.9972,921.359,967.1083,958.735
70.9932,732.5581,953.3904,959.2768,898.1615
71.0192,720.6431,937.7801,971.0964,856.1777
71.0452,749.3359,987.7062,930.235,850.2976
71.0712,762.5375,999.8424,904.46,862.4651
71.0972,759.6348,958.5057,901.3174,896.6684
71.1232,709.8959,959.4891,892.9281,864.2592
71.1492,784.7478,907.6909,873.757,799.5848
71.1752,825.8606,871.1247,855.555,779.9584
71.2012,819.0713,894.3586,843.5711,781.6429
71.2272,837.6221,869.1229,824.8087,768.7076
71.2532,938.0959,832.2929,805.4082,797.1368
71.2792,987.095,821.5475,802.0656,787.7306
71.3052,978.5712,804.9199,746.6957,718.5373
71.3312,983.3059,798.5597,745.7834,710.9178
71.3572,978.4995,788.7495,776.8336,742.584
71.3832,992.2172,743.8735,785.5875,772.4968
71.4092,997.8567,749.1203,800.2703,763.8959
71.4352,935.748,761.2674,774.1237,752.0895
71.4612,894.1747,754.262,756.3297,737.9716
71.4872,879.9876,728.7114,775.1412,755.0923
71.5132,849.7614,743.8107,769.3329,795.5241
71.5392,844.7642,776.9166,752.4027,802.9166
71.5652,818.2174,801.7189,745.9761,814.6154
71.5912,819.5603,782.0645,758.8099,846.7861
71.6172,829.4043,740.2938,766.2856,854.8331
71.6432,774.3925,753.639,758.8969,856.8038
71.6692,723.714,748.9284,764.25,877.0358
71.6952,725.7165,769.532,802.0777,893.9961
71.7212,775.0001,791.4444,863.889,952.6669
71.7472,758.5,776.9941,882.1786,1017.5179
71.7732,713.9722,773.8651,904.2697,1054.4483
71.7992,717.5853,793.468,964.1725,1105.4404
71.8252,716.5952,867.3808,987.4048,1167.5233
71.8512,698.2324,878.5498,1043.2769,1207.3357
71.8772,676.3888,903.7253,1128.3849,1210.3404
71.9032,694.3748,1006.8741,1174.7488,1213.1267
71.9292,723.5075,1091.65,1237.4925,1123.6185
71.9552,746.6449,1138,1205.1214,1162.3926
71.9812,743.2382,1173.9032,1203.4994,1161.2267
72.0072,719.8937,1233.9528,1216.2467,1146.3884
72.0332,690.833,1215.397,1187,1147.7549
72.0592,725.8201,1210.9464,1181.6372,1104.429
72.0852,769.4723,1226.749,1161.445,1066.6126
72.1112,769.2517,1245.8799,1121.3072,997.3072
72.1372,803.2834,1216.7143,1081.4278,952.571
72.1632,868.1727,1210.2089,1076.0444,965.1031
72.1892,897.6356,1182.7711,1005.3169,952.3151
72.2152,989.6066,1142.8579,1000.294,894.6683
72.2412,1036.2101,1100.646,943.984,867.76
72.2672,1138.2361,1007.822,930.2385,901.9043
72.2932,1142.3923,934.7522,882.5585,851.9783
72.3192,1163.9467,899.1902,900.2429,815.4604
72.3452,1220.2185,949.0631,879.2864,867.1092
72.3712,1301.9278,944.8239,871.0881,904.2325
72.3972,1312.5925,904.8827,901.0346,911.1715
72.4232,1280.879,927.1678,921.4111,968.4098
72.4492,1237.3349,825.168,919.6651,957.4972
72.4752,1215.268,817.4535,959.2824,1020.4989
72.5012,1240.0466,888.8271,1019.5597,1077.2936
72.5272,1174.1776,806.2437,1018.2317,1069.4201
72.5532,1086.2384,925.2816,1026.1269,1005.0651
72.5792,1073.8624,999.2763,1027.468,982.0954
72.6052,1014.9669,1024.4284,1029.7149,1010.0015
72.6312,971.5425,1031.0121,1017.5425,977.6154
72.6572,954.3358,1057.7786,1001.3827,911.879
72.6832,913.6804,1045.3093,974.3093,942
72.7092,886.6066,1047.7194,976.315,937.8887
72.7352,893.5631,1027.6435,953.115,878.586
72.7612,869.4769,986.1943,952.6698,836.4796
72.7872,859.1505,929.4355,907.6934,789.7632
72.8132,864.2192,916.8288,947.3423,883.7555
72.8392,907.8004,980.0395,818.4486,804.1284
72.8652,952.2124,926.5832,788.0236,756.1966
72.8912,978.9445,874.109,790.9938,780.9486
72.9172,1016.5448,796.9344,793.9641,741.4792
72.9432,1047.321,846.8611,777.3723,740.0219
72.9692,1046.0636,776.355,795.3953,732.2546
72.9952,1077.6224,829.5787,781.6262,716.6679
73.0212,1109.3466,780.7901,769.62,768.1582
73.0472,1037.8041,816.4748,724.8948,750.355
73.0732,990.2896,768.8617,743.3552,751.7855
73.0992,941.0718,771.43,743.1629,743.7329
73.1252,965.1679,712.9383,752.9951,720.2839
73.1512,969.7974,745.6449,716.2538,771.0245
73.1772,918.4498,764.2208,772.4382,761.8904
73.2032,902.3324,794.124,735.1774,762.6366
73.2292,934.8892,804.0827,793.3025,759.5242
73.2552,866.9824,725.9692,796.9868,777.0396
73.2812,833.7723,781.7778,778.1687,789.3402
73.3072,774.6137,725.1868,776.6784,759.9501
73.3332,789.7072,704.5366,754.6099,721.6587
73.3592,794.1807,727.5802,722.1424,732.2062
73.3852,714.6769,748.379,756.4709,767.5673
73.4112,719.1854,722.4186,758.8045,771.0025
73.4372,742.3706,775.0077,740.4189,762.8938
73.4632,729.8477,768.3901,766.4064,758.661
73.4892,731.9276,817.4205,741.9016,790.3286
73.5152,730.9608,753.4604,752.5148,796.9608
73.5412,700.0046,772.2432,788.2455,790.7508
73.5672,664.8413,761.1013,741.7628,792.6998
73.5932,704.1827,776.8214,755.5819,861.1637
73.6192,714.7988,775.1982,868.8165,962.3325
73.6452,723.3631,748.2737,823.4867,1088.5866
73.6712,709.7929,757.9074,827.515,1074.7792
73.6972,724.0912,817.7763,912.3448,1082.3755
73.7232,736.0413,857.3303,1013.7646,1102.8043
73.7492,728.9539,891.1498,1074.4908,1165.0046
73.7752,730.9453,936.3686,1105.1752,1242.8832
73.8012,728.144,986.8344,1165.4023,1227.0083
73.8272,713.4667,1051.774,1237.8518,1229.9889
73.8532,704.4767,1129.0962,1234.6132,1237.061
73.8792,683.7523,1165.8298,1257.7373,1136.7613
73.9052,734.3192,1214.601,1244.7307,1053.5611
73.9312,743.3464,1291.084,1205.9737,1029.5853
73.9572,773.2459,1293.4436,1148.7097,990.3057
73.9832,781.2645,1284.0429,1092.7518,1018.1461
74.0092,784.2801,1266.2922,1032.0112,1026.4358
74.0352,833.559,1156.0595,1011.9113,994.3341
74.0612,918.004,1099.3374,1018.6914,947.3993
74.0872,1029.3575,1062.2635,1007.8772,877.0108
74.1132,1152.1073,1044.9217,993.0261,824.8626
74.1392,1253.1688,1047.2198,938.0062,789.2198
74.1652,1224.496,1035.1175,894.5117,763.3003
74.1912,1165.5128,997.3447,839.2971,726.8977
74.2172,1204.4172,955.9838,801.2167,722.1195
74.2432,1355.7119,900.126,773.6936,756.1216
74.2692,1445.9558,824.3661,745.7707,747.6455
74.2952,1421.4777,778.8853,745.8931,745.8719
74.3212,1401.1794,741.3823,734.3753,748.1981
74.3472,1340.4237,757.7878,748.1348,722.1154
74.3732,1278.0866,759.3548,761.4567,718.4058
74.3992,1202.498,731.2245,765.8775,731.0531
74.4252,1133.1102,754.7386,746.4881,765.3758
74.4512,1094.4807,745.376,762.8182,739.5187
74.4772,1103.1829,709.7073,751.2927,719.3731
74.5032,1070.393,731.3207,730.0621,776.5172
74.5292,1014.7829,731.8469,734.6272,755.3901
74.5552,982.4279,739.2742,732.9113,754.9921
74.5812,973.5247,725.6452,730.294,766.9419
74.6072,888.6128,708.1461,732.4307,764.6787
74.6332,828.0067,732.3254,725.6741,730.0072
74.6592,790.1013,739.9903,705.4645,715.9594
74.6852,745.3348,709.4721,717.4335,744.133
74.7112,715.2473,741.7304,708.8425,754.6406
74.7372,727.6411,735.3813,700.228,743.9252
74.7632,719.2561,709.8201,694.6738,714.4451
74.7892,692.671,718.1694,675.228,743.4137
74.8152,723.1095,718.8114,707.4625,723.1846
74.8412,725.9548,740.6256,692,750.103
74.8672,717.7315,712.83,705.1678,722.2192
74.8932,721.8714,700.1929,739.4501,723.4268
74.9192,710.5278,694.808,717.104,717.688
74.9452,658.5632,702.648,720.2083,727
74.9712,692.2457,687.0832,744.2249,721.4877
74.9972,696.7268,706.4962,745.3095,707.381
75.0232,681.0275,727.6353,731.4745,733.0235
75.0492,694.883,753.6866,732.4195,723.7306
75.0752,715.3685,730.9278,715.7037,774.7897
75.1012,703.2364,701.3364,762.2182,725.5273
75.1272,702.4795,736.5785,742.9505,718.942
75.1532,655.7101,738.7877,722.2329,758.2489
75.1792,644.1195,733.4956,736.5114,745.2531
75.2052,666.4594,748.7028,693.2972,731.8514
75.2312,672.8333,734.8826,706.4878,727.1974
75.2572,697.285,759.4488,671.4205,759.2945
75.2832,695.6604,677.3193,704.8509,722.2982
75.3092,649.3007,671.7289,710.2416,704.2255
75.3352,651.8908,694.4354,665.8921,711.4367
75.3612,640.8132,715.8852,693.4426,773.7276
75.3872,721.7288,729.5472,702.4982,750.1839
75.4132,695.816,699.8515,734.2484,712.7805
75.4392,717.31,723,740.0544,733.3866
75.4652,691.2971,723.1876,704.3752,709.531
75.4912,709.9086,734.8458,728.3941,680.337
75.5172,694.0674,708.1137,796.7095,738.7516
75.5432,713.7174,717.8587,741.7914,751.8163
75.5692,672.0344,688.7216,691.2268,741.2646
75.5952,653.6116,733.4031,676.4757,731.3398
75.6212,677.8586,720.6585,724.7611,740.561
75.6472,686.5694,701.0764,724.1615,688.9602
75.6732,682.3187,687.8287,745.5339,730.004
75.6992,663.4733,697.1897,777.569,721.884
75.7252,669.3313,672.3405,719.5168,743.9103
75.7512,634.6469,718.9504,696.7767,726.0572
75.7772,630.1034,681.8614,747.8974,748.2073
75.8032,715.1179,788.7172,740.7003,744.7935
75.8292,687.4242,752.1501,717.0819,757.1508
75.8552,696.7356,740.666,755.6064,733.8628
75.8812,740.1301,743.4275,681.4535,702.5799
75.9072,671.621,697.4175,706.9599,732.7252
75.9332,680.5999,678.1186,717.3481,696.3113
75.9592,682.5187,670.2102,752.7386,711.9862
75.9852,691.8063,703.3219,709.3343,727.6234
76.0112,711.7599,720.6872,713.3381,732.4218
76.0372,696.0664,699.0797,705.8372,701.1062
76.0632,697.2994,731.5837,729.7723,729.2214
76.0892,689.67,703.125,747.885,755.3275
76.1152,683.9297,728.0761,743.3242,733.9024
76.1412,686.0306,703.3902,702.3596,709.3316
76.1672,669.0544,732.3775,701.9637,721.1978
76.1932,657.0975,723.8657,745.1039,745.4452
76.2192,690.6665,721.0952,728.4287,739.6259
76.2452,670.2556,709.3587,717,731.4102
76.2712,638.5909,714.6206,705.6713,742.0367
76.2972,671.491,699.4526,746.3778,723.962
76.3232,719.9689,704.764,726.7727,700.236
76.3492,680.4162,751.6966,719.1741,691.2869
76.3752,677.724,724.2152,734.0253,724.086
76.4012,683.0741,709.5596,696.202,723.2223
76.4272,654.7081,732.8068,695.4008,683.5201
76.4532,676.7609,753.2174,722.9647,719.3641
76.4792,678.1401,739.5114,737.658,745.228
76.5052,683.0873,755.8434,739.1438,736.8126
76.5312,703.3499,719.4238,740.4353,712.9089
76.5572,686.0441,692.1868,738.4066,728.1482
76.5832,678.2457,685.2205,715.3859,740.5213
76.6092,690.3696,686.8439,720.1088,724.998
76.6352,689.3087,708.7974,719.2026,742.0418
76.6612,693.9473,722.2368,713.5921,752.0527
76.6872,707.0421,732.2393,732.8307,734.5636
76.7132,683.9531,712.0318,730.9765,722.7638
76.7392,669.5299,728.1787,722.7061,714.7056
76.7652,699.3003,754.6877,759.7687,696.4925
76.7912,713.904,727.1257,740.0403,729.8637
76.8172,677.5205,729.9857,711.9863,760.0091
76.8432,649.918,731.9202,757.4876,751.877
76.8692,660.7176,721.0764,748.4522,762.7983
76.8952,665.6505,740.9282,732.1458,745.9143
76.9212,700.7188,759.2797,767.9596,726.0598
76.9472,726.9975,745.1467,751.8458,740.5512
76.9732,693.1162,706.757,737.8873,739.5563
76.9992,664.233,707.4763,749.7913,753.8246
77.0252,683.8267,722.7391,740.0292,786.9564
77.0512,728.2029,733.7216,748.9718,788.2075
77.0772,708.5905,768.819,754.8212,770.3666
77.1032,702.639,780.722,803.6981,745.5265
77.1292,699.2981,763.4255,785.7599,807.2098
77.1552,671.8104,750.8365,728.0945,842.0606
77.1812,669.4937,751.3863,791.3673,835.2027
77.2072,686.2626,810.1576,820.4748,877.666
77.2332,706.9094,782.5901,812.5912,904.6595
77.2592,714.4292,744.8106,850.8878,931.345
77.2852,704.9801,793.8628,883,928.3211
77.3112,727.4425,794.5126,894.8237,941.7572
77.3372,714.3872,836.5676,922.2049,954.9386
77.3632,746.8129,864.8043,945.6827,913.5913
77.3892,695.1516,866.1687,985.3074,883.6494
77.4152,688.7308,944.1299,960.4432,845.9142
77.4412,732.7231,980.0154,939.2768,854.5077
77.4672,714.2451,986.4321,878.11,879.1999
77.4932,719.4925,946.7824,910.1478,847.0573
77.5192,738.8281,921.9271,856.7943,820.3906
77.5452,724.3344,921.8941,867.126,830.3244
77.5712,726.2386,913.1193,847.868,843.278
77.5972,743.414,905.6476,900.4842,834.9283
77.6232,748.4238,848.4575,922.475,868.5204
77.6492,758.2048,871.9259,869.8103,796.2751
77.6752,819.5451,912.3445,847.0385,806.6504
77.7012,857.0057,906.0465,824.7537,828.3507
77.7272,889.8287,856.1612,803.5806,824.6952
77.7532,914.1047,811.5591,774.5834,811.6023
77.7792,1002.0486,841.7835,756.2181,758.5083
77.8052,1020.7737,852.3971,802.0292,846.1431
77.8312,1006.4775,800.3668,746.6906,749.2541
77.8572,963.6167,819,765.9614,769.0556
77.8832,965.3785,805.9067,817.4428,777.4354
77.9092,926.9313,681.1516,807.5214,692.045
77.9352,891.4667,718.4825,760.3365,779.3937
77.9612,871.4953,751.6404,790,761.6499
77.9872,866.2332,776.2127,786.4376,800.3088
78.0132,901.1994,781.1245,725.4219,787.3945
78.0392,796.633,802.9673,778.1668,772.7669
78.0652,844.5383,716.3106,754.4681,737.0234
78.0912,866.4607,769.7732,774.4449,738.2966
78.1172,827.0036,680.3097,806.6797,759.8078
78.1432,827.9936,766.4464,717.5727,706.3436
78.1692,721.7588,735.5211,751.43,757.1532
78.1952,728.7641,783.6896,739.3407,809.611
78.2212,784.9045,782.1084,777.5548,805.2168
78.2472,789.8618,765.7829,702.6842,788.7829
78.2732,728.6383,729.127,757.5296,762.5113
78.2992,672.6902,715.7908,789.9572,760.0659
78.3252,765.1148,727.9385,837.2849,735.9713
78.3512,717.2302,722.6002,763.288,733.0857
78.3772,712.9043,740.9911,773.1824,768.2691
78.4032,743.4101,739.4223,780.3665,821.1928
78.4292,737.2706,750.4984,791.6139,827.8845
78.4552,731.6272,773.8642,790.3763,826.2509
78.4812,698.1434,732.0384,798.6465,836.3758
78.5072,704.1114,785.6855,817.9492,859.3681
78.5332,730.4993,774.8799,784.6735,906.9297
78.5592,707.449,776.0093,834.7718,859.063
78.5852,732.5234,758.8509,902.0971,862.8492
78.6112,739,819.3878,874.8783,879.8556
78.6372,713.2364,800.9904,872.4409,854.821
78.6632,730.0605,779.4818,854.9154,857.5423
78.6892,731.2884,810.5518,890.0487,890.6255
78.7152,702.8629,826.2028,911.8548,888.1452
78.7412,633.7661,856.3207,897.3952,894.1851
78.7672,715.4817,879.3545,891.2445,884.912
78.7932,747.2544,845.2299,888.0177,859.3782
78.8192,713.1598,842.2992,867.8729,835.0799
78.8452,720.5948,855.4346,859.5485,866.7382
78.8712,719.4103,895.5064,820.3461,815.1453
78.8972,758.3534,912.1177,831.8238,809.4708
78.9232,753.0331,905.3444,845.0879,836.7911
78.9492,759.4651,872.5,793.8605,834.0233
78.9752,779.1702,874.5508,778.7896,812.773
79.0012,776.3394,864.6788,797.6564,810.3296
79.0272,770.0312,853.3749,778.0926,753.9349
79.0532,792.2688,815.1577,772.4026,728.8172
79.0792,807.5457,793.0907,765.5442,760.0031
79.1052,827.7954,793.8795,745.8433,786.6507
79.1312,867.3631,822.7465,734.3005,770.1862
79.1572,864.98,815.7333,756.2667,753.5733
79.1832,878.8535,803.5805,765.4358,720.3725
79.2092,885.8504,796.6108,741.048,713.6706
79.2352,875.6924,785.9617,705.6547,728.0383
79.2612,878.5358,759.7539,720.6168,737.2368
79.2872,894.2552,750.3558,756.8123,758.1546
79.3132,877.7376,734.0204,760.4344,739.8134
79.3392,873.728,720.9093,755.5372,716.1488
79.3652,853.1444,725.4727,733.8539,746.4736
79.3912,826.1737,734.3126,734.1773,762.6874
79.4172,811.7171,752.134,739.299,733.1948
79.4432,764.1437,737.119,737.443,706.5322
79.4692,720.8596,712.5124,713.4052,712.6776
79.4952,758.5445,739.2276,696.0624,727.433
79.5212,788.4025,737.6604,711.9192,733.2098
79.5472,764.7832,710.241,723.7711,748.988
79.5732,737.2714,735.6769,744.2084,750.8022
79.5992,702.9497,723.4649,749.4458,742.6938
79.6252,710.579,712.1085,732.888,729.4529
79.6512,699.073,728.4203,710.5443,727.9249
79.6772,684.7945,695.7753,734.1233,750.9369
79.7032,678.7626,698.7796,731.8476,738.7711
79.7292,690.0581,706.7768,742.5747,763.7583
79.7552,712.7349,712.5414,749.29,777.1602
79.7812,729.9398,731.793,691.5797,745.5217
79.8072,684.1311,730.4834,706.0411,728.6825
79.8332,691.9014,699.6711,736.5527,744.9539
79.8592,710.9185,709.9348,766.0978,741.6449
79.8852,695.0808,716.1402,776.6846,741.3019
79.9112,691.2919,746.9135,758.6918,757.8
79.9372,689.5331,736.7861,716.4211,769.4041
79.9632,653.1778,722.0473,719.2251,734.8129
79.9892,665.9519,757.3735,776.8675,754.2045
80.0152,652.37,743.7662,775.6492,826.5585
80.0412,651.6179,748.503,770.501,827.1921
80.0672,675,764.8088,766.5119,821.3686
80.0932,678.4925,736.2366,760.4303,822.4753
80.1192,685.1673,756.9163,840.753,860.8327
80.1452,673,767.5924,799.5476,877.822
80.1712,678.053,784.3182,839.5076,894.4394
80.1972,686.9797,795.9226,824.8248,901.4541
80.2232,653.5996,817.0037,848.5959,914.0059
80.2492,660.5583,812.3844,875.9382,887.1281
80.2752,690.8005,878.9,894.4799,909.9
80.3012,727.7538,889.2932,885.8915,913.8299
80.3272,677.9301,917.4374,895.6756,904.5113
80.3532,715.5769,895.286,872.8498,864.6575
80.3792,640.595,852.3143,869.4743,886.0888
80.4052,682.8256,892.0432,859.4767,863.6934
80.4312,693.3134,901.8914,895.2772,906.9282
80.4572,684.6482,917.9146,887.6784,847.6683
80.4832,713.5975,875.3899,869,848.1195
80.5092,711.6327,865.4447,875.1681,873.1881
80.5352,731.2314,909.8384,934.4149,844.4345
80.5612,768.2835,906.441,899.6853,838.8504
80.5872,774.1329,883.5624,832.5595,848.4765
80.6132,808.5816,847.2755,869.5511,822.3471
80.6392,836.6438,870.5069,823.7945,772.6301
80.6652,806.8392,859.2182,820.3405,764.4676
80.6912,864.2125,866.0213,860.3212,778.2137
80.7172,873.932,866.6148,783.0227,742.7137
80.7432,868.0886,832.9409,785.0338,804.8889
80.7692,930.4635,791.3577,808.7956,726.6728
80.7952,855.4197,819.4653,828.6312,733.8525
80.8212,933.6744,827.7731,762.9285,701.9359
80.8472,916.7657,842.4258,767.732,737.5453
80.8732,876.0246,793.5067,745.1569,682.8441
80.8992,937.1055,774.9882,819.3498,796.7922
80.9252,856.1925,780.5237,784.8581,754.6066
80.9512,849.078,747.807,764.4815,765.7524
80.9772,850.8242,781.4842,747.4942,764.2637
81.0032,841.076,751.6192,747.8044,745.0541
81.0292,935.4719,741.7542,777.4446,767.0911
81.0552,881.7069,789.5286,764.2356,791.1761
81.0812,862.531,757.6137,757.6379,768.6999
81.1072,810.1128,730.4376,770.7999,821.9246
81.1332,866.7955,767.0709,786.6412,831
81.1592,877.1574,801.8074,810.0662,808.2485
81.1852,775.4073,754.5382,812.3345,779.8509
81.2112,846.3314,778.5578,822.6965,786.5193
81.2372,767.6412,808.7607,752.6534,802.0061
81.2632,777.1184,761.8076,769.7243,794.5615
81.2892,723.143,778.3424,760.5532,786.4487
81.3152,707,795.3974,756,810.0597
81.3412,752.6184,768.6186,772.2371,793.8042
81.3672,749.208,765.3429,807.5308,844.2453
81.3932,736.4665,763.2333,868.2277,864.26
81.4192,707.9801,788.7634,829.243,830.8024
81.4452,726.1397,832.4747,835.6726,863.7438
